,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,precip,wgst,maxT,minT,vertVis,IATA,Airport_name,Country,City,Information
308,ESNS,2025-11-22 21:54:18.305000+00:00,1763848200,2025-11-22T22:00:00.000Z,-8.0,-12.0,290,10.0,6+,1001.0,2,METAR,METAR ESNS 222150Z AUTO 29010KT 9999 NCD M08/M12 Q1001,64.625,21.077,41,"Skellefteå Arpt, AC, SE",CLR,[],VFR,,,,,,,,SFT,Skellefteå Airport,Sweden,Skellefteå,https://www.worlddata.info/europe/sweden/airports.php
309,ESNU,2025-11-22 21:54:18.409000+00:00,1763848200,2025-11-22T22:00:00.000Z,-4.0,-5.0,300,3.0,6+,1001.0,2,METAR,METAR ESNU 222150Z AUTO 30003KT 9999 BKN013/// OVC017/// M04/M05 Q1001,63.789,20.285,8,"Umeå Arpt, AC, SE",OVC,"[{'cover': 'BKN', 'base': 1300}, {'cover': 'OVC', 'base': 1700}]",MVFR,,,,,,,,UME,Umeå Airport,Sweden,Umeå,https://www.worlddata.info/europe/sweden/airports.php
310,ESNV,2025-11-22 21:55:39.377000+00:00,1763848200,2025-11-22T22:00:00.000Z,-7.0,-8.0,0,0.0,3.11,998.0,2,METAR,METAR ESNV 222150Z AUTO 00000KT 5000 -SN OVC011/// M07/M08 Q0998,64.579,16.839,348,"Vilhelmina Arpt, AC, SE",OVC,"[{'cover': 'OVC', 'base': 1100}]",MVFR,-SN,,,,,,,VHM,Vilhelmina South Lapland Airport,Sweden,Vilhelmina,https://www.worlddata.info/europe/sweden/airports.php
311,ESNX,2025-11-22 21:55:39.437000+00:00,1763848200,2025-11-22T22:00:00.000Z,-11.0,-12.0,300,9.0,6+,998.0,2,METAR,METAR ESNX 222150Z AUTO 30009KT 9999 OVC005/// M11/M12 Q0998,65.592,19.283,380,"Arvidsjaur Arpt, BD, SE",OVC,"[{'cover': 'OVC', 'base': 500}]",IFR,,,,,,,,AJR,Arvidsjaur Airport,Sweden,Arvidsjaur,https://www.worlddata.info/europe/sweden/airports.php
312,ESNZ,2025-11-22 21:54:18.519000+00:00,1763848200,2025-11-22T22:00:00.000Z,2.0,-2.0,190,10.0,6+,999.0,2,METAR,METAR ESNZ 222150Z AUTO 19010KT 9999 BKN038/// OVC046/// 02/M02 Q0999,63.199,14.489,360,"Åre Östersund Arpt, Z, SE",OVC,"[{'cover': 'BKN', 'base': 3800}, {'cover': 'OVC', 'base': 4600}]",VFR,,,,,,,,OSD,Åre Östersund Airport,Sweden,Östersund,https://www.worlddata.info/europe/sweden/airports.php
313,ESOE,2025-11-22 21:54:22.864000+00:00,1763848200,2025-11-22T22:00:00.000Z,4.0,2.0,210,11.0,6+,1010.0,2,METAR,METAR ESOE 222150Z AUTO 21011KT 9999 OVC014/// 04/02 Q1010,59.229,15.046,57,"Örebro Arpt, T, SE",OVC,"[{'cover': 'OVC', 'base': 1400}]",MVFR,,,,,,,,ORB,Örebro Airport,Sweden,Örebro,https://www.worlddata.info/europe/sweden/airports.php
314,ESOH,2025-11-22 21:54:23.688000+00:00,1763848200,2025-11-22T22:00:00.000Z,4.0,3.0,180,10.0,6+,1007.0,2,METAR,METAR ESOH 222150Z AUTO 18010KT 9999 FEW006/// BKN009/// OVC012/// 04/03 Q1007,60.02,13.579,145,"Hagfors Arpt, , SE",OVC,"[{'cover': 'FEW', 'base': 600}, {'cover': 'BKN', 'base': 900}, {'cover': 'OVC', 'base': 1200}]",IFR,,,,,,,,HFS,Hagfors Airport,Sweden,Råda,https://www.worlddata.info/europe/sweden/airports.php
315,ESOK,2025-11-22 21:54:22.965000+00:00,1763848200,2025-11-22T22:00:00.000Z,5.0,3.0,200,10.0,6+,1008.0,2,METAR,METAR ESOK 222150Z AUTO 20010KT 9999 BKN010/// 05/03 Q1008,59.442,13.342,101,"Karlstad Arpt, S, SE",BKN,"[{'cover': 'BKN', 'base': 1000}]",MVFR,,,,,,,,KSD,Karlstad Airport,Sweden,Karlstad,https://www.worlddata.info/europe/sweden/airports.php
316,ESOW,2025-11-22 21:54:23.050000+00:00,1763848200,2025-11-22T22:00:00.000Z,5.0,2.0,220,12.0,6+,1010.0,2,METAR,METAR ESOW 222150Z AUTO 22012KT 200V260 9999 SCT034/// BKN140/// 05/02 Q1010,59.595,16.638,7,"Stockholm/Västerås Arpt, U, SE",BKN,"[{'cover': 'SCT', 'base': 3400}, {'cover': 'BKN', 'base': 14000}]",VFR,,,,,,,,VST,Stockholm Västerås Airport,Sweden,Stockholm / Västerås,https://www.worlddata.info/europe/sweden/airports.php
317,ESPA,2025-11-22 21:54:22.207000+00:00,1763848200,2025-11-22T22:00:00.000Z,-12.0,-13.0,330,10.0,6+,998.0,0,METAR,METAR ESPA 222150Z 33010KT 9999 BKN009 BKN016 M12/M13 Q0998,65.541,22.126,12,"Luleå Arpt, BD, SE",BKN,"[{'cover': 'BKN', 'base': 900}, {'cover': 'BKN', 'base': 1600}]",IFR,,,,,,,,LLA,Luleå Airport,Sweden,Luleå,https://www.worlddata.info/europe/sweden/airports.php
318,ESSA,2025-11-22 21:54:23.149000+00:00,1763848200,2025-11-22T22:00:00.000Z,3.0,1.0,230,13.0,6+,1010.0,16,METAR,METAR ESSA 222150Z 23013KT 9999 FEW016 BKN027 03/01 Q1010 NOSIG,59.664,17.92,36,"Stockholm/Arlanda Arpt, AB, SE",BKN,"[{'cover': 'FEW', 'base': 1600}, {'cover': 'BKN', 'base': 2700}]",MVFR,,,,,,,,ARN,Stockholm-Arlanda Airport,Sweden,Stockholm,https://www.worlddata.info/europe/sweden/airports.php
319,ESSB,2025-11-22 21:54:23.257000+00:00,1763848200,2025-11-22T22:00:00.000Z,4.0,2.0,220,9.0,6+,1011.0,2,METAR,METAR ESSB 222150Z AUTO 22009KT 9999 OVC014/// 04/02 Q1011,59.356,17.933,14,"Stockholm/Bromma Arpt, AB, SE",OVC,"[{'cover': 'OVC', 'base': 1400}]",MVFR,,,,,,,,BMA,Stockholm-Bromma Airport,Sweden,Stockholm,https://www.worlddata.info/europe/sweden/airports.php
320,ESSD,2025-11-22 21:54:23.359000+00:00,1763848200,2025-11-22T22:00:00.000Z,5.0,3.0,210,9.0,6+,1006.0,2,METAR,METAR ESSD 222150Z AUTO 21009KT 170V240 9999 OVC013/// 05/03 Q1006,60.422,15.515,151,"Borlange/Dala Arpt, W, SE",OVC,"[{'cover': 'OVC', 'base': 1300}]",MVFR,,,,,,,,BLE,Dala Airport,Sweden,Borlange,https://www.worlddata.info/europe/sweden/airports.php
321,ESSL,2025-11-22 21:54:22.405000+00:00,1763848200,2025-11-22T22:00:00.000Z,4.0,2.0,200,8.0,6+,1013.0,0,METAR,METAR ESSL 222150Z 20008KT 9999 SCT015 BKN021 04/02 Q1013,58.406,15.681,51,"Linköping City Arpt, E, SE",BKN,"[{'cover': 'SCT', 'base': 1500}, {'cover': 'BKN', 'base': 2100}]",MVFR,,,,,,,,LPI,Linköping City Airport,Sweden,Linköping,https://www.worlddata.info/europe/sweden/airports.php
322,ESSP,2025-11-22 21:54:23.463000+00:00,1763848200,2025-11-22T22:00:00.000Z,4.0,2.0,200,12.0,6+,1012.0,2,METAR,METAR ESSP 222150Z AUTO 20012KT 9999 BKN026/// 04/02 Q1012,58.584,16.255,3,"Norrköping Arpt, E, SE",BKN,"[{'cover': 'BKN', 'base': 2600}]",MVFR,,,,,,,,NRK,Norrköping Airport,Sweden,Norrköping,https://www.worlddata.info/europe/sweden/airports.php
323,ESST,2025-11-22 21:55:39.491000+00:00,1763848200,2025-11-22T22:00:00.000Z,5.0,4.0,190,7.0,6+,1006.0,2,METAR,METAR ESST 222150Z AUTO 19007KT 160V230 9999 BKN020/// BKN034/// OVC110/// 05/04 Q1006,60.158,12.992,110,"Torsby Arpt, S, SE",OVC,"[{'cover': 'BKN', 'base': 2000}, {'cover': 'BKN', 'base': 3400}, {'cover': 'OVC', 'base': 11000}]",MVFR,,,,,,,,TYF,Torsby Airport,Sweden,Torsby,https://www.worlddata.info/europe/sweden/airports.php
324,ESSV,2025-11-22 21:54:23.569000+00:00,1763848200,2025-11-22T22:00:00.000Z,4.0,2.0,230,16.0,6+,1016.0,2,METAR,METAR ESSV 222150Z AUTO 23016KT 9999 OVC009/// 04/02 Q1016,57.662,18.348,38,"Visby Arpt, I, SE",OVC,"[{'cover': 'OVC', 'base': 900}]",IFR,,,,,,,,VBY,Visby Airport,Sweden,Visby,https://www.worlddata.info/europe/sweden/airports.php
325,ESTA,2025-11-22 21:54:19.898000+00:00,1763848200,2025-11-22T22:00:00.000Z,2.0,1.0,160,5.0,6+,1016.0,2,METAR,METAR ESTA 222150Z AUTO 16005KT 9999 OVC066/// 02/01 Q1016,56.294,12.848,19,"Angelholm Arpt, M, SE",OVC,"[{'cover': 'OVC', 'base': 6600}]",VFR,,,,,,,,AGH,Ängelholm-Helsingborg Airport,Sweden,Ängelholm,https://www.worlddata.info/europe/sweden/airports.php
326,ESUP,2025-11-22 21:55:39.546000+00:00,1763848200,2025-11-22T22:00:00.000Z,-15.0,-16.0,40,5.0,6+,999.0,2,METAR,METAR ESUP 222150Z AUTO 04005KT 360V070 9999 -SN OVC017/// M15/M16 Q0999,67.246,23.069,164,"Pajala Arpt, BD, SE",OVC,"[{'cover': 'OVC', 'base': 1700}]",MVFR,-SN,,,,,,,PJA,Pajala Airport,Sweden,,https://www.worlddata.info/europe/sweden/airports.php
327,ESUT,2025-11-22 21:54:18.631000+00:00,1763848200,2025-11-22T22:00:00.000Z,-8.0,-8.0,150,9.0,5.59,997.0,2,METAR,METAR ESUT 222150Z AUTO 15009KT 9000 -FZDZ OVC003/// M08/M08 Q0997 REDZ RESG,65.806,15.083,457,"Hamavan Arpt, AC, SE",OVC,"[{'cover': 'OVC', 'base': 300}]",LIFR,-FZDZ,,,,,,,HMV,Hemavan Airport,Sweden,Hemavan,https://www.worlddata.info/europe/sweden/airports.php
328,ETHC,2025-11-22 21:28:44.346000+00:00,1763846400,2025-11-22T21:20:00.000Z,-2.0,-4.0,170,3.0,6+,1021.0,2,METAR,METAR ETHC 222120Z AUTO 17003KT 9999 // ////// M02/M04 Q1021 ///,52.591,10.022,35,"Celle Arpt, NI, DE",,,,,,,,,,,ZCN,Celle Airport,Germany,Adelheidsdorf,https://www.worlddata.info/europe/germany/airports.php
329,ETHF,2025-11-22 21:28:44.358000+00:00,1763846400,2025-11-22T21:20:00.000Z,-5.0,-7.0,140,4.0,6+,1023.0,2,METAR,METAR ETHF 222120Z AUTO 14004KT 9999 // ////// M05/M07 Q1023 ///,51.114,9.286,171,"Fritzlar Arpt, HE, DE",,,,,,,,,,,FRZ,Fritzlar Army Airfield,Germany,Fritzlar,https://www.worlddata.info/europe/germany/airports.php
330,ETMN,2025-11-22 21:26:10.279000+00:00,1763846400,2025-11-22T21:20:00.000Z,1.0,-7.0,180,11.0,6+,1017.0,0,METAR,METAR ETMN 222120Z 18011KT 9999 SCT150 BKN300 01/M07 Q1017 BLU+,53.765,8.658,23,"Nordholz Arpt), NI, DE",BKN,"[{'cover': 'SCT', 'base': 15000}, {'cover': 'BKN', 'base': 30000}]",VFR,,,,,,,,FCN,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,Germany,Wurster Nordseeküste,https://www.worlddata.info/europe/germany/airports.php
331,ETNG,2025-11-22 21:54:26.813000+00:00,1763848200,2025-11-22T22:00:00.000Z,2.0,-11.0,200,6.0,6+,1019.0,2,METAR,METAR ETNG 222150Z AUTO 20006KT 160V230 9999 // OVC240/// 02/M11 Q1019,50.964,6.032,76,"Geilenkirchen, NT, DE",OVC,"[{'cover': 'OVC', 'base': 24000}]",VFR,,,,,,,,GKE,Geilenkirchen Air Base,Germany,Geilenkirchen,https://www.worlddata.info/europe/germany/airports.php
332,ETNL,2025-11-22 21:29:26.761000+00:00,1763846400,2025-11-22T21:20:00.000Z,-1.0,-4.0,200,5.0,6+,1021.0,2,METAR,METAR ETNL 222120Z AUTO 20005KT 9999 // ////// M01/M04 Q1021 ///,53.916,12.279,40,"Laage Arpt, MV, DE",,,,,,,,,,,RLG,Rostock-Laage Airport,Germany,Laage,https://www.worlddata.info/europe/germany/airports.php
333,ETNS,2025-11-22 21:28:44.420000+00:00,1763846400,2025-11-22T21:20:00.000Z,0.0,-5.0,190,11.0,,1017.0,2,METAR,METAR ETNS 222120Z AUTO 19011KT //// // ////// 00/M05 Q1017 ///,54.457,9.52,22,"Schleswig), SH, DE",,,,,,,,,,,WBG,Schleswig Air Base,Germany,Jagel,https://www.worlddata.info/europe/germany/airports.php
334,ETOU,2025-11-22 22:01:26.953000+00:00,1763848500,2025-11-22T22:00:00.000Z,-2.9,-4.5,140,3.0,4.97,1023.5,14,METAR,METAR ETOU 222155Z AUTO 14003KT 8000 BR OVC005 M03/M04 A3022 RMK AO2 SLP242 T10291045 $,50.048,8.329,141,"Wiesbaden , HE, DE",OVC,"[{'cover': 'OVC', 'base': 500}]",IFR,BR,1024.2,,,,,,WIE,Wiesbaden Army Airfield,Germany,Wiesbaden,https://www.worlddata.info/europe/germany/airports.php
335,ETSI,2025-11-22 21:29:26.783000+00:00,1763846400,2025-11-22T21:20:00.000Z,-7.0,-9.0,190,1.0,4.35,1023.0,2,METAR,METAR ETSI 222120Z AUTO 19001KT 7000 // ////// M07/M09 Q1023 ///,48.716,11.534,366,"Ingolstadt-Manching Arpt, BY, DE",,,,,,,,,,,IGS,Ingolstadt Manching Airport,Germany,Manching,https://www.worlddata.info/europe/germany/airports.php
336,EVLA,2025-11-22 21:51:08.481000+00:00,1763848200,2025-11-22T22:00:00.000Z,3.0,2.0,270,8.0,4.97,1020.0,2,METAR,METAR EVLA 222150Z AUTO 27008KT 210V330 8000 RA FEW011/// BKN015/// BKN025/// 03/02 Q1020,56.517,21.097,5,"Liepāja Intl, LP, LV",BKN,"[{'cover': 'FEW', 'base': 1100}, {'cover': 'BKN', 'base': 1500}, {'cover': 'BKN', 'base': 2500}]",MVFR,RA,,,,,,,LPX,Liepāja International Airport,Latvia,Liepāja,https://www.worlddata.info/europe/latvia/airports.php
337,EVRA,2025-11-22 21:50:16.275000+00:00,1763848200,2025-11-22T22:00:00.000Z,-2.0,-3.0,180,8.0,6+,1020.0,16,METAR,METAR EVRA 222150Z 18008KT CAVOK M02/M03 Q1020 NOSIG,56.924,23.968,7,"Riga Intl, RG, LV",CAVOK,[],VFR,,,,,,,,RIX,Riga International Airport,Latvia,Riga,https://www.worlddata.info/europe/latvia/airports.php
