,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,presTend,precip,wgst,vertVis,maxT,minT,IATA,Airport name,Country,City,Information
1836,KSGT,2025-11-14 16:58:38.623000+00:00,1763139360,2025-11-14T17:00:00.000Z,22.2,16.7,220,11.0,10+,1021.8,6,METAR,METAR KSGT 141656Z AUTO 22011KT 10SM OVC065 22/17 A3017 RMK AO2 SLP216 T02220167,34.5998,-91.5763,67,"Stuttgart Muni, AR, US",OVC,"[{'cover': 'OVC', 'base': 6500}]",VFR,,1021.6,,,,,,,SGT,Stuttgart Municipal Airport / Carl Humphrey Field,United States of America,Stuttgart,https://www.worlddata.info/america/usa/airports.php
1837,KSGU,2025-11-14 17:00:17.608000+00:00,1763139360,2025-11-14T17:00:00.000Z,14.4,0.0,0,0.0,10+,1018.0,6,METAR,METAR KSGU 141656Z AUTO 00000KT 10SM FEW120 14/00 A3006 RMK AO2 SLP164 T01440000,37.0444,-113.5034,877,"Saint George Muni, UT, US",FEW,"[{'cover': 'FEW', 'base': 12000}]",VFR,,1016.4,,,,,,,SGU,St George Regional Airport,United States of America,St George,https://www.worlddata.info/america/usa/airports.php
1838,KSHD,2025-11-14 17:40:23.529000+00:00,1763141700,2025-11-14T17:35:00.000Z,14.1,-4.7,0,0.0,10+,1021.1,6,METAR,METAR KSHD 141735Z AUTO 00000KT 10SM BKN120 14/M05 A3015 RMK AO2 T01411047,38.2601,-78.9013,360,"Staunton/Shenandoah Valley Rgnl, VA, US",BKN,"[{'cover': 'BKN', 'base': 12000}]",VFR,,,,,,,,,SHD,Shenandoah Valley Regional Airport,United States of America,Weyers Cave,https://www.worlddata.info/america/usa/airports.php
1839,KSHN,2025-11-14 17:30:07.879000+00:00,1763141220,2025-11-14T17:27:00.000Z,8.9,8.3,240,6.0,4,1008.5,14,SPECI,SPECI KSHN 141727Z AUTO 24006KT 4SM -RA BR BKN040 OVC049 09/08 A2978 RMK AO2 P0010 T00890083 $,47.2384,-123.1415,84,"Shelton/Sanderson Fld, WA, US",OVC,"[{'cover': 'BKN', 'base': 4000}, {'cover': 'OVC', 'base': 4900}]",MVFR,-RA BR,,,0.1,,,,,SHN,Sanderson Field,United States of America,Shelton,https://www.worlddata.info/america/usa/airports.php
1840,KSHR,2025-11-14 16:58:25.912000+00:00,1763139180,2025-11-14T17:00:00.000Z,20.0,-1.7,220,8.0,10+,1006.2,6,METAR,METAR KSHR 141653Z AUTO 22008G15KT 10SM CLR 20/M02 A2971 RMK AO2 SLP044 T02001017,44.7603,-106.9741,1212,"Sheridan Cnty Arpt, WY, US",CLR,[],VFR,,1004.4,,,15.0,,,,SHR,Sheridan County Airport,United States of America,Sheridan,https://www.worlddata.info/america/usa/airports.php
1841,KSHV,2025-11-14 16:58:32.978000+00:00,1763139360,2025-11-14T17:00:00.000Z,26.0,17.0,220,11.0,10+,1021.4,0,METAR,METAR KSHV 141656Z 22011KT 10SM SCT024 26/17 A3016 RMK SLPNO,32.4473,-93.8244,70,"Shreveport Rgnl, LA, US",SCT,"[{'cover': 'SCT', 'base': 2400}]",VFR,,,,,,,,,SHV,Shreveport Regional Airport,United States of America,Shreveport,https://www.worlddata.info/america/usa/airports.php
1842,KSIK,2025-11-14 17:18:05.259000+00:00,1763140500,2025-11-14T17:15:00.000Z,21.7,14.3,190,7.0,,1019.0,142,METAR,METAR KSIK 141715Z AUTO 19007KT 160V230 CLR 22/14 A3009 RMK AO2 T02170143 PWINO $,36.9027,-89.5577,95,"Sikeston Arpt, MO, US",CLR,[],,,,,,,,,,SIK,Sikeston Memorial Municipal Airport,United States of America,Sikeston,https://www.worlddata.info/america/usa/airports.php
1843,KSJC,2025-11-14 16:58:27.673000+00:00,1763139180,2025-11-14T17:00:00.000Z,14.4,12.2,0,0.0,10+,1015.0,4,METAR,METAR KSJC 141653Z 00000KT 10SM FEW008 SCT026TCU BKN047 14/12 A2997 RMK AO2 SLP149 TCU N T01440122,37.3594,-121.9244,13,"San Jose Intl Arpt, CA, US",BKN,"[{'cover': 'FEW', 'base': 800}, {'cover': 'SCT', 'base': 2600}, {'cover': 'BKN', 'base': 4700}]",VFR,,1014.9,,,,,,,SJC,Norman Y. Mineta San Jose International Airport,United States of America,San Jose,https://www.worlddata.info/america/usa/airports.php
1844,KSJN,2025-11-14 16:58:26.113000+00:00,1763139240,2025-11-14T17:00:00.000Z,13.9,-3.3,60,3.0,10+,1023.5,6,METAR,METAR KSJN 141654Z AUTO 06003KT 10SM CLR 14/M03 A3022 RMK AO2 SLP181 T01391033,34.5184,-109.3801,1747,"St Johns Ind Arpt, AZ, US",CLR,[],VFR,,1018.1,,,,,,,SJN,St Johns Industrial Air Park,United States of America,St Johns,https://www.worlddata.info/america/usa/airports.php
1845,KSJT,2025-11-14 16:56:39.738000+00:00,1763139060,2025-11-14T17:00:00.000Z,25.0,12.8,210,12.0,10+,1019.0,4,METAR,METAR KSJT 141651Z 21012KT 10SM CLR 25/13 A3009 RMK AO2 SLP176 T02500128,31.3517,-100.4948,582,"San Angelo/Mathis Fld, TX, US",CLR,[],VFR,,1017.6,,,,,,,SJT,San Angelo Regional Mathis Field,United States of America,San Angelo,https://www.worlddata.info/america/usa/airports.php
1846,KSKA,2025-11-14 17:21:12.986000+00:00,1763140500,2025-11-14T17:15:00.000Z,9.0,7.0,210,12.0,10+,1007.9,14,SPECI,SPECI KSKA 141715Z AUTO 21012KT 10SM SCT009 09/07 A2976 RMK AO2 SLP080 $,47.612,-117.679,754,"Spokane/Fairchild AFB, WA, US",SCT,"[{'cover': 'SCT', 'base': 900}]",VFR,,1008.0,,,,,,,SKA,Fairchild Air Force Base,United States of America,Spokane,https://www.worlddata.info/america/usa/airports.php
1847,KSKF,2025-11-14 17:11:16.531000+00:00,1763139900,2025-11-14T17:05:00.000Z,24.0,17.0,180,11.0,10+,1019.4,12,SPECI,SPECI KSKF 141705Z 18011KT 10SM SCT021 24/17 A3010 RMK AO2A WND DATA ESTMD AO2A SLP188 $,29.392,-98.581,214,"Lackland AFB/Kelly Fld, TX, US",SCT,"[{'cover': 'SCT', 'base': 2100}]",VFR,,1018.8,,,,,,,SKF,Lackland Air Force Base,United States of America,San Antonio,https://www.worlddata.info/america/usa/airports.php
1848,KSLB,2025-11-14 17:46:10.203000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.0,8.0,210,16.0,10+,1008.9,6,METAR,METAR KSLB 141735Z AUTO 21016KT 10SM CLR 20/08 A2979 RMK AO2,42.5972,-95.2399,450,"Storm Lake Muni, IA, US",CLR,[],VFR,,,,,,,,,SLB,Storm Lake Municipal Airport,United States of America,Storm Lake,https://www.worlddata.info/america/usa/airports.php
1849,KSLC,2025-11-14 16:58:19.277000+00:00,1763139240,2025-11-14T17:00:00.000Z,18.3,-1.7,170,13.0,10+,1016.3,12,METAR,METAR KSLC 141654Z 17013G22KT 10SM SCT100 BKN120 BKN230 18/M02 A3001 RMK AO2 SLP124 VIRGA T01831017 $,40.7707,-111.965,1286,"Salt Lake City Intl, UT, US",BKN,"[{'cover': 'SCT', 'base': 10000}, {'cover': 'BKN', 'base': 12000}, {'cover': 'BKN', 'base': 23000}]",VFR,,1012.4,,,22.0,,,,SLC,Salt Lake City International Airport,United States of America,Salt Lake City,https://www.worlddata.info/america/usa/airports.php
1850,KSLE,2025-11-14 17:02:09.666000+00:00,1763139360,2025-11-14T17:00:00.000Z,11.7,10.6,170,8.0,2,1011.9,12,METAR,METAR KSLE 141656Z 17008KT 2SM BR OVC007 12/11 A2988 RMK AO2 SLP118 T01170106 $,44.9049,-123.001,63,"Salem Muni, OR, US",OVC,"[{'cover': 'OVC', 'base': 700}]",IFR,BR,1011.8,,,,,,,SLE,Salem-Willamette Valley Airport/McNary Field,United States of America,Salem,https://www.worlddata.info/america/usa/airports.php
1851,KSLG,2025-11-14 16:58:38.663000+00:00,1763139360,2025-11-14T17:00:00.000Z,21.1,15.6,180,13.0,10+,1018.0,6,METAR,METAR KSLG 141656Z AUTO 18013G22KT 10SM BKN020 21/16 A3006 RMK AO2 SLP172 T02110156,36.1941,-94.488,361,"Siloam Springs/Smith Fld, AR, US",BKN,"[{'cover': 'BKN', 'base': 2000}]",MVFR,,1017.2,,,22.0,,,,SLG,Smith Field,United States of America,Siloam Springs,https://www.worlddata.info/america/usa/airports.php
1852,KSLK,2025-11-14 16:56:32.489000+00:00,1763139060,2025-11-14T17:00:00.000Z,-0.6,-2.8,250,5.0,8,1013.3,6,METAR,METAR KSLK 141651Z AUTO 25005KT 8SM -SN OVC016 M01/M03 A2992 RMK AO2 SLP149 P0000 T10061028,44.3928,-74.2029,502,"Saranac Lake/Adirondack Rgnl, NY, US",OVC,"[{'cover': 'OVC', 'base': 1600}]",MVFR,-SN,1014.9,,0.005,,,,,SLK,Adirondack Regional Airport,United States of America,Saranac Lake,https://www.worlddata.info/america/usa/airports.php
1853,KSLN,2025-11-14 16:56:31.976000+00:00,1763139180,2025-11-14T17:00:00.000Z,16.7,8.9,0,0.0,10+,1013.6,4,METAR,METAR KSLN 141653Z 00000KT 10SM CLR 17/09 A2993 RMK AO2 SLP131 T01670089,38.78,-97.6446,377,"Salina Rgnl, KS, US",CLR,[],VFR,,1013.1,,,,,,,SLN,Salina Municipal Airport,United States of America,Salina,https://www.worlddata.info/america/usa/airports.php
1854,KSLO,2025-11-14 17:40:31.455000+00:00,1763141700,2025-11-14T17:35:00.000Z,23.0,13.3,230,8.0,10+,1017.4,6,METAR,METAR KSLO 141735Z AUTO 23008KT 10SM CLR 23/13 A3004 RMK AO2 T02300133,38.6446,-88.9612,173,"Salem/Leckrone Arpt, IL, US",CLR,[],VFR,,,,,,,,,SLO,Salem–Leckrone Airport,United States of America,Salem,https://www.worlddata.info/america/usa/airports.php
1855,KSLR,2025-11-14 17:44:09.815000+00:00,1763141700,2025-11-14T17:35:00.000Z,25.3,16.7,190,17.0,10+,1019.4,134,METAR,METAR KSLR 141735Z AUTO 19017G21KT 10SM SCT027 25/17 A3010 RMK AO2 T02530167 PWINO,33.1615,-95.6189,144,"Sulphur Springs Muni, TX, US",SCT,"[{'cover': 'SCT', 'base': 2700}]",VFR,,,,,21.0,,,,SLR,Sulphur Springs Municipal Airport,United States of America,Sulphur Springs,https://www.worlddata.info/america/usa/airports.php
1856,KSMD,2025-11-14 17:40:41.986000+00:00,1763141700,2025-11-14T17:35:00.000Z,18.0,6.0,250,9.0,10+,1016.3,6,METAR,METAR KSMD 141735Z AUTO 25009KT 10SM CLR 18/06 A3001 RMK A01,41.144,-85.1492,252,"Fort Wayne/Smith Fld, IN, US",CLR,[],VFR,,,,,,,,,SMD,Smith Field,United States of America,Fort Wayne,https://www.worlddata.info/america/usa/airports.php
1857,KSME,2025-11-14 17:40:43.394000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.0,5.0,250,11.0,9,1021.1,6,METAR,METAR KSME 141735Z AUTO 25011KT 9SM CLR 20/05 A3015 RMK AO2,37.0529,-84.6141,279,"Somerset/Lake Cumberland Rgnl, KY, US",CLR,[],VFR,,,,,,,,,SME,Lake Cumberland Regional Airport,United States of America,Somerset,https://www.worlddata.info/america/usa/airports.php
1858,KSMF,2025-11-14 17:48:07.161000+00:00,1763142300,2025-11-14T17:45:00.000Z,13.3,12.8,360,4.0,3,1015.3,12,SPECI,SPECI KSMF 141745Z 36004KT 3SM BR BCFG OVC003 13/13 A2998 RMK AO2 T01330128 $,38.7007,-121.5948,7,"Sacramento Intl, CA, US",OVC,"[{'cover': 'OVC', 'base': 300}]",LIFR,BR BCFG,,,,,,,,SMF,Sacramento International Airport,United States of America,Sacramento,https://www.worlddata.info/america/usa/airports.php
1859,KSMN,2025-11-14 17:00:20.480000+00:00,1763139360,2025-11-14T17:00:00.000Z,9.4,7.2,0,0.0,10+,1010.6,6,METAR,METAR KSMN 141656Z AUTO 00000KT 10SM FEW039 BKN060 OVC070 09/07 A2984 RMK AO2 SLP095 T00940072,45.1283,-113.8833,1228,"Salmon/Lemhi Cnty, ID, US",OVC,"[{'cover': 'FEW', 'base': 3900}, {'cover': 'BKN', 'base': 6000}, {'cover': 'OVC', 'base': 7000}]",VFR,,1009.5,,,,,,,SMN,Lemhi County Airport,United States of America,Salmon,https://www.worlddata.info/america/usa/airports.php
1860,KSMO,2025-11-14 16:56:32.263000+00:00,1763139060,2025-11-14T17:00:00.000Z,15.6,13.3,350,4.0,10+,1016.3,4,METAR,METAR KSMO 141651Z 35004KT 10SM -RA OVC028 16/13 A3001 RMK AO2 SLP161 P0004 T01560133,34.021,-118.4471,56,"Santa Monica Muni, CA, US",OVC,"[{'cover': 'OVC', 'base': 2800}]",MVFR,-RA,1016.1,,0.04,,,,,SMO,Santa Monica Municipal Airport,United States of America,Santa Monica,https://www.worlddata.info/america/usa/airports.php
1861,KSMS,2025-11-14 17:40:43.423000+00:00,1763141700,2025-11-14T17:35:00.000Z,18.0,-4.0,0,0.0,10+,1023.8,134,METAR,METAR KSMS 141735Z AUTO 00000KT 10SM CLR 18/M04 A3023 RMK AO2 PWINO,34.0003,-80.3582,53,"Sumter Muni, SC, US",CLR,[],VFR,,,,,,,,,SUM,Sumter Airport,United States of America,Sumter,https://www.worlddata.info/america/usa/airports.php
1862,KSMX,2025-11-14 17:04:08.950000+00:00,1763139540,2025-11-14T17:00:00.000Z,14.0,14.0,60,7.0,6,978.4,0,METAR,METAR KSMX 141659Z 06007KT 6SM BR FEW020 BKN032 OVC039 14/14 A2889,34.894,-120.4522,73,"Santa Maria/Hancock Fld, CA, US",OVC,"[{'cover': 'FEW', 'base': 2000}, {'cover': 'BKN', 'base': 3200}, {'cover': 'OVC', 'base': 3900}]",VFR,BR,,,,,,,,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,United States of America,Santa Maria,https://www.worlddata.info/america/usa/airports.php
1863,KSNA,2025-11-14 17:08:18.026000+00:00,1763139840,2025-11-14T17:04:00.000Z,18.3,13.9,170,3.0,10+,1016.3,4,SPECI,SPECI KSNA 141704Z 17003KT 10SM -RA BKN029 BKN065 OVC110 18/14 A3001 RMK AO2 P0000 T01830139,33.6798,-117.8675,14,"Santa Ana/Wayne Arpt, CA, US",OVC,"[{'cover': 'BKN', 'base': 2900}, {'cover': 'BKN', 'base': 6500}, {'cover': 'OVC', 'base': 11000}]",MVFR,-RA,,,0.005,,,,,SNA,John Wayne Orange County International Airport,United States of America,Santa Ana,https://www.worlddata.info/america/usa/airports.php
1864,KSNK,2025-11-14 17:38:15.142000+00:00,1763141700,2025-11-14T17:35:00.000Z,21.6,7.2,210,8.0,10+,1019.0,6,METAR,METAR KSNK 141735Z AUTO 21008KT 10SM CLR 22/07 A3009 RMK AO2 T02160072,32.6917,-100.9505,738,"Snyder/Winston Fld, TX, US",CLR,[],VFR,,,,,,,,,SNK,Winston Field,United States of America,Snyder,https://www.worlddata.info/america/usa/airports.php
1865,KSNL,2025-11-14 17:42:12.679000+00:00,1763141700,2025-11-14T17:35:00.000Z,24.7,12.1,200,10.0,10+,1015.0,6,METAR,METAR KSNL 141735Z AUTO 20010KT 10SM CLR 25/12 A2997 RMK AO2 T02470121,35.3611,-96.9445,327,"Shawnee Rgnl, OK, US",CLR,[],VFR,,,,,,,,,SNL,Shawnee Regional Airport,United States of America,Shawnee,https://www.worlddata.info/america/usa/airports.php
1866,KSNS,2025-11-14 16:58:27.505000+00:00,1763139180,2025-11-14T17:00:00.000Z,13.9,12.2,0,0.0,10+,1015.3,4,METAR,METAR KSNS 141653Z 00000KT 10SM OVC110 14/12 A2998 RMK AO2 SLP160 T01390122,36.6635,-121.6093,20,"Salinas Muni, CA, US",OVC,"[{'cover': 'OVC', 'base': 11000}]",VFR,,1016.0,,,,,,,SNS,Salinas Municipal Airport,United States of America,Salinas,https://www.worlddata.info/america/usa/airports.php
1867,KSNY,2025-11-14 16:58:26.690000+00:00,1763139180,2025-11-14T17:00:00.000Z,20.6,-2.8,230,12.0,10+,1014.0,6,METAR,METAR KSNY 141653Z AUTO 23012KT 10SM CLR 21/M03 A2994 RMK AO2 SLP120 T02061028,41.0993,-102.9864,1307,"Sidney/Carr Fld, NE, US",CLR,[],VFR,,1012.0,,,,,,,SNY,Sidney Municipal Airport Lloyd W Carr Field,United States of America,Sidney,https://www.worlddata.info/america/usa/airports.php
1868,KSOP,2025-11-14 16:58:38.700000+00:00,1763139360,2025-11-14T17:00:00.000Z,16.7,-5.6,VRB,3.0,10+,1024.1,14,METAR,METAR KSOP 141656Z AUTO VRB03KT 10SM CLR 17/M06 A3024 RMK AO2 SLP245 T01671056 PNO $,35.2371,-79.3921,135,"Southern Pines/Moore Cnty, NC, US",CLR,[],VFR,,1024.5,,,,,,,SOP,Moore County Airport,United States of America,Carthage,https://www.worlddata.info/america/usa/airports.php
1869,KSOW,2025-11-14 17:38:15.546000+00:00,1763141700,2025-11-14T17:35:00.000Z,19.0,1.0,200,16.0,10+,1024.8,6,METAR,METAR KSOW 141735Z AUTO 20016KT 10SM CLR 19/01 A3026 RMK AO2,34.2686,-110.0019,1954,"Show Low Muni, AZ, US",CLR,[],VFR,,,,,,,,,SOW,Show Low Regional Airport,United States of America,Show Low,https://www.worlddata.info/america/usa/airports.php
1870,KSPA,2025-11-14 17:40:43.488000+00:00,1763141700,2025-11-14T17:35:00.000Z,19.0,-6.0,190,4.0,10+,1023.5,6,METAR,METAR KSPA 141735Z AUTO 19004KT 10SM CLR 19/M06 A3022 RMK AO2,34.9106,-81.9589,242,"Spartanburg/Downtown Arpt, SC, US",CLR,[],VFR,,,,,,,,,SPA,Spartanburg Downtown Memorial Airport,United States of America,Spartanburg,https://www.worlddata.info/america/usa/airports.php
1871,KSPF,2025-11-14 17:38:16.211000+00:00,1763141700,2025-11-14T17:35:00.000Z,19.0,-1.0,210,14.0,10+,1007.5,6,METAR,METAR KSPF 141735Z AUTO 21014G19KT 10SM CLR 19/M01 A2975 RMK AO2,44.4811,-103.7879,1191,"Spearfish/Clyde Fld, SD, US",CLR,[],VFR,,,,,19.0,,,,SPF,Black Hills Airport-Clyde Ice Field,United States of America,Spearfish,https://www.worlddata.info/america/usa/airports.php
1872,KSPG,2025-11-14 16:56:29.160000+00:00,1763139180,2025-11-14T17:00:00.000Z,23.9,16.1,100,3.0,10+,1021.4,4,METAR,METAR KSPG 141653Z 10003KT 10SM CLR 24/16 A3016 RMK AO2 SLP212 T02390161,27.7685,-82.6257,1,"St Petersburg/Whitted Arpt, FL, US",CLR,[],VFR,,1021.2,,,,,,,SPG,Albert Whitted Airport,United States of America,St Petersburg,https://www.worlddata.info/america/usa/airports.php
1873,KSPI,2025-11-14 16:56:39.565000+00:00,1763139120,2025-11-14T17:00:00.000Z,20.6,12.8,210,9.0,10+,1016.3,4,METAR,METAR KSPI 141652Z 21009G16KT 10SM CLR 21/13 A3001 RMK AO2 SLP161 T02060128,39.8453,-89.684,179,"Springfield/Lincoln Capital Arpt, IL, US",CLR,[],VFR,,1016.1,,,16.0,,,,SPI,Abraham Lincoln Capital Airport,United States of America,Springfield,https://www.worlddata.info/america/usa/airports.php
1874,KSPS,2025-11-14 16:56:40.482000+00:00,1763139120,2025-11-14T17:00:00.000Z,24.4,10.6,240,12.0,10+,1015.7,4,METAR,METAR KSPS 141652Z 24012KT 10SM CLR 24/11 A2999 RMK AO2 SLP145 T02440106,33.9785,-98.493,310,"Wichita Falls Rgnl, TX, US",CLR,[],VFR,,1014.5,,,,,,,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,United States of America,Wichita Falls,https://www.worlddata.info/america/usa/airports.php
1875,KSPW,2025-11-14 16:58:05.394000+00:00,1763139180,2025-11-14T17:00:00.000Z,17.2,8.3,180,9.0,10+,1008.9,6,METAR,METAR KSPW 141653Z AUTO 18009KT 10SM CLR 17/08 A2979 RMK AO2 SLP090 T01720083,43.1682,-95.2101,407,"Spencer Muni, IA, US",CLR,[],VFR,,1009.0,,,,,,,SPW,Spencer Municipal Airport,United States of America,Spencer,https://www.worlddata.info/america/usa/airports.php
1876,KSQI,2025-11-14 17:00:17.621000+00:00,1763139360,2025-11-14T17:00:00.000Z,16.1,7.8,220,5.0,10+,1015.0,142,METAR,METAR KSQI 141656Z AUTO 22005KT 10SM CLR 16/08 A2997 RMK AO2 SLP149 T01610078 PWINO $,41.7432,-89.6655,196,"Sterling-Rock Falls Arpt, IL, US",CLR,[],VFR,,1014.9,,,,,,,SQI,Whiteside County Airport - Joseph H Bittorf Field,United States of America,Rock Falls,https://www.worlddata.info/america/usa/airports.php
1877,KSQL,2025-11-14 16:54:13.113000+00:00,1763139000,2025-11-14T17:00:00.000Z,13.0,12.0,0,0.0,10+,1014.6,0,METAR,METAR KSQL 141650Z 00000KT 10SM SCT040 13/12 A2996,37.5119,-122.2483,1,"San Carlos Arpt, CA, US",SCT,"[{'cover': 'SCT', 'base': 4000}]",VFR,,,,,,,,,SQL,San Carlos Airport,United States of America,San Carlos,https://www.worlddata.info/america/usa/airports.php
1878,KSRQ,2025-11-14 16:56:34.835000+00:00,1763139180,2025-11-14T17:00:00.000Z,25.6,12.2,10,5.0,10+,1021.8,12,METAR,METAR KSRQ 141653Z 01005KT 10SM CLR 26/12 A3017 RMK AO2 SLP215 T02560122 $,27.4015,-82.5597,5,"Sarasota-Bradenton Intl, FL, US",CLR,[],VFR,,1021.5,,,,,,,SRQ,Sarasota Bradenton International Airport,United States of America,Sarasota/Bradenton,https://www.worlddata.info/america/usa/airports.php
1879,KSRR,2025-11-14 17:38:15.173000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.0,-2.0,300,17.0,10+,1026.2,38,METAR,METAR KSRR 141735Z AUTO 30017G22KT 10SM CLR 20/M02 A3030 RMK AO2 TSNO,33.4667,-105.5278,2063,"Ruidoso Rgnl, NM, US",CLR,[],VFR,,,,,22.0,,,,RUI,Sierra Blanca Regional Airport,United States of America,Alto,https://www.worlddata.info/america/usa/airports.php
1880,KSSC,2025-11-14 17:00:29.675000+00:00,1763139300,2025-11-14T17:00:00.000Z,18.6,-4.2,40,4.0,10+,1023.5,12,METAR,METAR KSSC 141655Z 04004KT 10SM CLR 19/M04 A3022 RMK AO2A SLP235 T01861042 $,33.978,-80.466,71,"Shaw AFB, SC, US",CLR,[],VFR,,1023.5,,,,,,,SSC,Shaw Air Force Base,United States of America,Sumter,https://www.worlddata.info/america/usa/airports.php
1881,KSSF,2025-11-14 17:10:06.247000+00:00,1763140020,2025-11-14T17:07:00.000Z,25.0,17.8,180,10.0,10+,1020.1,12,SPECI,SPECI KSSF 141707Z 18010KT 160V220 10SM SCT023 25/18 A3012 RMK AO2 T02500178 $,29.339,-98.472,175,"San Antonio/Stinson Muni, TX, US",SCT,"[{'cover': 'SCT', 'base': 2300}]",VFR,,,,,,,,,SSF,Stinson Municipal Airport,United States of America,San Antonio,https://www.worlddata.info/america/usa/airports.php
1882,KSSI,2025-11-14 17:44:14.556000+00:00,1763141400,2025-11-14T17:30:00.000Z,21.0,10.0,80,8.0,10+,1022.1,6,METAR,METAR KSSI 141730Z AUTO 08008KT 10SM CLR 21/10 A3018 RMK AO2,31.1527,-81.3905,6,"Brunswick/McKinnon St Simons Arpt, GA, US",CLR,[],VFR,,,,,,,,,SSI,St Simons Island Airport,United States of America,St Simons Island,https://www.worlddata.info/america/usa/airports.php
1883,KSTC,2025-11-14 16:58:30.700000+00:00,1763139180,2025-11-14T17:00:00.000Z,11.7,3.3,150,10.0,10+,1006.9,12,METAR,METAR KSTC 141653Z 15010KT 10SM CLR 12/03 A2973 RMK AO2 SLP082 T01170033 $,45.5442,-94.0516,302,"St Cloud Rgnl, MN, US",CLR,[],VFR,,1008.2,,,,,,,STC,Saint Cloud Regional Airport,United States of America,Saint Cloud,https://www.worlddata.info/america/usa/airports.php
1884,KSTE,2025-11-14 17:40:23.617000+00:00,1763141700,2025-11-14T17:35:00.000Z,13.5,0.7,150,5.0,10+,1012.6,6,METAR,METAR KSTE 141735Z AUTO 15005KT 10SM CLR 14/01 A2990 RMK AO2 T01350007,44.5437,-89.5347,335,"Stevens Point Muni, WI, US",CLR,[],VFR,,,,,,,,,STE,Stevens Point Municipal Airport,United States of America,Stevens Point,https://www.worlddata.info/america/usa/airports.php
1885,KSTJ,2025-11-14 16:56:32.040000+00:00,1763139180,2025-11-14T17:00:00.000Z,19.4,13.3,220,10.0,10+,1013.6,4,METAR,METAR KSTJ 141653Z 22010KT 10SM CLR 19/13 A2993 RMK AO2 SLP134 T01940133,39.7683,-94.9095,247,"St Joseph/Rosecrans Mem, MO, US",CLR,[],VFR,,1013.4,,,,,,,STJ,Rosecrans Memorial Airport,United States of America,St Joseph,https://www.worlddata.info/america/usa/airports.php
1886,KSTL,2025-11-14 16:54:17.454000+00:00,1763139060,2025-11-14T17:00:00.000Z,23.3,14.4,220,10.0,10+,1017.0,4,METAR,METAR KSTL 141651Z 22010KT 10SM FEW040 23/14 A3003 RMK AO2 SLP164 T02330144,38.7525,-90.3734,163,"St Louis/Lambert Intl, MO, US",FEW,"[{'cover': 'FEW', 'base': 4000}]",VFR,,1016.4,,,,,,,STL,St. Louis Lambert International Airport,United States of America,St Louis,https://www.worlddata.info/america/usa/airports.php
1887,KSTP,2025-11-14 16:58:12.996000+00:00,1763139180,2025-11-14T17:00:00.000Z,11.7,3.3,160,10.0,10+,1009.6,4,METAR,METAR KSTP 141653Z 16010KT 10SM CLR 12/03 A2981 RMK AO2 SLP094 T01170033,44.9323,-93.0559,213,"Saint Paul/Downtown Arpt, MN, US",CLR,[],VFR,,1009.4,,,,,,,STP,Saint Paul Downtown Holman Field,United States of America,Saint Paul,https://www.worlddata.info/america/usa/airports.php
1888,KSTS,2025-11-14 17:32:07.389000+00:00,1763141280,2025-11-14T17:28:00.000Z,12.2,12.2,330,3.0,3,1015.0,4,SPECI,SPECI KSTS 141728Z 33003KT 3SM BR BKN003 12/12 A2997 RMK AO2 T01220122,38.5037,-122.811,35,"Santa Rosa/Schulz Arpt, CA, US",BKN,"[{'cover': 'BKN', 'base': 300}]",LIFR,BR,,,,,,,,STS,Charles M. Schulz Sonoma County Airport,United States of America,Santa Rosa,https://www.worlddata.info/america/usa/airports.php
1889,KSUA,2025-11-14 16:53:42.138000+00:00,1763138820,2025-11-14T17:00:00.000Z,25.0,14.0,10,10.0,7,1020.7,0,METAR,METAR KSUA 141647Z 01010KT 7SM CLR 25/14 A3014,27.1815,-80.2252,4,"Stuart/Witham Fld, FL, US",CLR,[],VFR,,,,,,,,,SUA,Witham Field,United States of America,Stuart,https://www.worlddata.info/america/usa/airports.php
1890,KSUE,2025-11-14 17:02:09.544000+00:00,1763139420,2025-11-14T17:00:00.000Z,11.1,6.7,160,7.0,10+,1014.3,6,METAR,METAR KSUE 141657Z AUTO 16007KT 10SM CLR 11/07 A2995 RMK AO2 SLP142 T01110067,44.847,-87.425,215,"Sturgeon Bay/Door Cnty, WI, US",CLR,[],VFR,,1014.2,,,,,,,SUE,Door County Cherryland Airport,United States of America,Sturgeon Bay,https://www.worlddata.info/america/usa/airports.php
